price,normalPrice,discount,discount_percentage,url,name
6.45,12.9,"6,45 €",-50%,https://dungeonmarvels.com/tablero/47937-rum-bones-set-de-dados-la-brise-sanguine-817009019786.html,Rum & Bones: Set de dados La Brise Sanguine
24.95,49.899999,"24,95 €",-50%,https://dungeonmarvels.com/tablero/47936-rum-bones-la-brise-sanguine-8435407607880.html,Rum & Bones: La Brise Sanguine
24.95,49.899999,"24,95 €",-50%,https://dungeonmarvels.com/tablero/47935-rum-bones-la-temible-maldicion-de-mazu-8435407607866.html,Rum & Bones: La temible maldición de Mazu
6.45,12.9,"6,45 €",-50%,https://dungeonmarvels.com/accesorios/47934-rum-bones-set-de-dados-demonios-de-hueso-817009019762.html,Rum & Bones: Set de dados Demonios de hueso
6.45,12.9,"6,45 €",-50%,https://dungeonmarvels.com/accesorios/47933-rum-bones-set-de-dados-hermandad-de-wellsport-817009019755.html,Rum & Bones: Set de dados Hermandad de Wellsport
21.17,24.9,"3,74 €",-15%,https://dungeonmarvels.com/tablero/47922-troyes-dice-3558380078548.html,Troyes Dice (Castellano)
19.95,28.5,"8,55 €",-30%,https://dungeonmarvels.com/tablero/47907-monopoly-star-wars-baby-yoda-the-child-castellano-5010993794546.html,Monopoly Star Wars Baby Yoda The Child (Castellano)
39.55,56.5,"16,95 €",-30%,https://dungeonmarvels.com/figuras/47905-pack-de-2-figuras-marvel-legends-x-men-20-aniversario-old-hawkeye-old-logan-15-cm-5010993722143.html,Pack de 2 Figuras Marvel Legends X-Men 20 Aniversario: Old Hawkeye & Old Logan 15 cm
12.25,17.5,"5,25 €",-30%,https://dungeonmarvels.com/tablero/47871-scarf-n-barf-080742098053.html,Scarf-N-Barf
39.95,79.9,"39,95 €",-50%,https://dungeonmarvels.com/tablero/47812-batallas-de-poniente-9781589946934.html,Batallas de Poniente
14.95,29.9,"14,95 €",-50%,https://dungeonmarvels.com/tablero/47811-batallas-de-poniente-guardianes-de-occidente-lannister-9781589949003.html,Batallas de Poniente: Guardianes de Occidente (Lannister)
14.95,29.9,"14,95 €",-50%,https://dungeonmarvels.com/tablero/47810-batallas-de-poniente-guardianes-del-norte-stark-9781589949010.html,Batallas de Poniente: Guardianes del Norte (Stark)
14.95,29.9,"14,95 €",-50%,https://dungeonmarvels.com/tablero/47809-batallas-de-poniente-senores-del-rio-tully-9781616610104.html,Batallas de Poniente: Señores del Río (Tully)
